lon,lat,name,code,elev,dist_coast
-36.75,-8.1,São João do Tigre,2514107,940.0,194.58473102954784
-36.7,-8.1,São João do Tigre,2514107,1025.0,189.53547432536456
-36.65,-8.1,São João do Tigre,2514107,1028.0,184.51331093660312
-37.15,-8.05,Zabelê,2517407,677.0,233.9781778739937
-37.1,-8.05,Monteiro,2509701,666.0,228.73208551043894
-37.05,-8.05,Zabelê,2517407,622.0,223.49929210138907
-37.0,-8.05,São Sebastião do Umbuzeiro,2515203,574.0,218.28075408711064
-36.95,-8.05,Monteiro,2509701,561.0,213.0775188681342
-36.9,-8.05,São Sebastião do Umbuzeiro,2515203,586.0,207.89073547493572
-36.85,-8.05,São João do Tigre,2514107,584.0,202.72166670774746
-36.8,-8.05,São João do Tigre,2514107,555.0,197.57170297482233
-36.75,-8.05,São João do Tigre,2514107,589.0,192.4423780956874
-36.7,-8.05,São João do Tigre,2514107,644.0,187.3353873805559
-36.65,-8.05,São João do Tigre,2514107,746.0,182.25260834915255
-37.35,-8.0,Monteiro,2509701,424.0,253.5691717689835
-37.2,-8.0,Monteiro,2509701,421.0,237.62612623498174
-37.15,-8.0,Monteiro,2509701,407.0,232.33115951808148
-37.1,-8.0,Monteiro,2509701,393.0,227.04701474306313
-37.05,-8.0,Monteiro,2509701,424.0,221.77446546346138
-37.0,-8.0,Monteiro,2509701,467.0,216.51435880010277
-36.95,-8.0,Monteiro,2509701,490.0,211.2676241376848
-36.9,-8.0,Camalaú,2503902,400.0,206.0352830417443
-36.85,-8.0,São João do Tigre,2514107,450.0,200.8184605920208
-36.8,-8.0,São João do Tigre,2514107,851.0,195.61839836312276
-36.75,-8.0,São João do Tigre,2514107,813.0,190.43646932482622
-36.7,-8.0,São João do Tigre,2514107,724.0,185.27419498355653
-36.65,-8.0,São João do Tigre,2514107,822.0,180.13326514514628
-37.35,-7.95,Monteiro,2509701,957.0,252.17143664160352
-37.3,-7.95,Monteiro,2509701,733.0,246.81787425148386
-37.25,-7.95,Monteiro,2509701,653.0,241.471903229547
-37.2,-7.95,Monteiro,2509701,625.0,236.13403917208862
-37.15,-7.95,Monteiro,2509701,650.0,230.80484455335466
-37.1,-7.95,Monteiro,2509701,618.0,225.48493406438206
-37.05,-7.95,Monteiro,2509701,595.0,220.17498068101656
-37.0,-7.95,Monteiro,2509701,599.0,214.87572257679935
-36.95,-7.95,Monteiro,2509701,580.0,209.58797101709837
-36.9,-7.95,Camalaú,2503902,562.0,204.3126193958016
-36.85,-7.95,Camalaú,2503902,564.0,199.0506536056363
-36.8,-7.95,Camalaú,2503902,518.0,193.80316396910393
-36.75,-7.95,Camalaú,2503902,526.0,188.5713590002137
-36.7,-7.95,São João do Tigre,2514107,603.0,183.3565813192614
-36.65,-7.95,São João do Tigre,2514107,711.0,178.16032610582405
-36.6,-7.95,São João do Tigre,2514107,827.0,172.98426255104133
-36.55,-7.95,São João do Tigre,2514107,596.0,167.83025886194957
-37.3,-7.9,Monteiro,2509701,749.0,245.50621226519564
-37.25,-7.9,Monteiro,2509701,670.0,240.13104185024
-37.2,-7.9,Monteiro,2509701,664.0,234.76269223730478
-37.15,-7.9,Monteiro,2509701,604.0,229.401642278516
-37.1,-7.9,Monteiro,2509701,601.0,224.04841597476366
-37.05,-7.9,Monteiro,2509701,585.0,218.7035878276075
-37.0,-7.9,Monteiro,2509701,576.0,213.3677889553239
-36.95,-7.9,Monteiro,2509701,583.0,208.04171410043244
-36.9,-7.9,Camalaú,2503902,572.0,202.7261296803046
-36.85,-7.9,Camalaú,2503902,529.0,197.4218830616632
-36.8,-7.9,Camalaú,2503902,550.0,192.12991327541215
-36.75,-7.9,Camalaú,2503902,519.0,186.85126343155798
-36.7,-7.9,Camalaú,2503902,538.0,181.58709514684386
-36.65,-7.9,Camalaú,2503902,551.0,176.3387053624801
-36.6,-7.9,Congo,2504702,543.0,171.1075460086714
-36.55,-7.9,Congo,2504702,604.0,165.89524707010446
-36.5,-7.9,Caraúbas,2504074,540.0,160.7036437263944
-36.45,-7.9,Caraúbas,2504074,579.0,155.53480838891397
-38.25,-7.85,Manaíra,2509008,770.0,347.66873668450387
-38.1,-7.85,São José de Princesa,2514552,1057.0,331.28398916892394
-37.25,-7.85,Monteiro,2509701,726.0,238.91061737679996
-37.2,-7.85,Monteiro,2509701,635.0,233.51421263338443
-37.15,-7.85,Monteiro,2509701,630.0,228.12382452379282
-37.1,-7.85,Monteiro,2509701,627.0,222.73988986277857
-37.05,-7.85,Monteiro,2509701,598.0,217.36288819379914
-37.0,-7.85,Monteiro,2509701,605.0,211.9933470629813
-36.95,-7.85,Monteiro,2509701,593.0,206.63184808041586
-36.9,-7.85,Camalaú,2503902,545.0,201.2790339067576
-36.85,-7.85,Camalaú,2503902,563.0,195.93561633070956
-36.8,-7.85,Camalaú,2503902,513.0,190.6023856369573
-36.75,-7.85,Camalaú,2503902,532.0,185.28022150583553
-36.7,-7.85,Camalaú,2503902,494.0,179.97010573745553
-36.65,-7.85,Congo,2504702,519.0,174.67313715679802
-36.6,-7.85,Congo,2504702,550.0,169.39054913539775
-36.55,-7.85,Caraúbas,2504074,557.0,164.12373026388659
-36.5,-7.85,Caraúbas,2504074,526.0,158.87424883291158
-36.45,-7.85,Caraúbas,2504074,563.0,153.64388193435553
-36.25,-7.85,Barra de São Miguel,2501708,518.0,132.95855964125235
-38.3,-7.8,Manaíra,2509008,675.0,352.3920771970474
-38.25,-7.8,Manaíra,2509008,682.0,346.9150399270416
-38.2,-7.8,Manaíra,2509008,893.0,341.43945464907733
-38.15,-7.8,Manaíra,2509008,911.0,335.9653923571363
-38.1,-7.8,São José de Princesa,2514552,769.0,330.4929287283734
-38.05,-7.8,São José de Princesa,2514552,974.0,325.02214451384333
-38.0,-7.8,Princesa Isabel,2512309,721.0,319.55312596882163
-37.25,-7.8,Monteiro,2509701,732.0,237.81248401870266
-37.2,-7.8,Monteiro,2509701,707.0,232.39058062144318
-37.15,-7.8,Monteiro,2509701,661.0,226.97350897217987
-37.1,-7.8,Monteiro,2509701,645.0,221.56162347271407
-37.05,-7.8,Monteiro,2509701,604.0,216.15531366064545
-37.0,-7.8,Monteiro,2509701,618.0,210.75500862078613
-36.95,-7.8,Sumé,2516300,594.0,205.36118206932406
-36.9,-7.8,Sumé,2516300,587.0,199.9743582317985
-36.85,-7.8,Sumé,2516300,554.0,194.59511866097006
-36.8,-7.8,Sumé,2516300,527.0,189.22411017172573
-36.75,-7.8,Sumé,2516300,497.0,183.86205410859924
-36.7,-7.8,Congo,2504702,511.0,178.50975720932712
-36.65,-7.8,Congo,2504702,509.0,173.16812438777401
-36.6,-7.8,Congo,2504702,515.0,167.83817383471973
-36.55,-7.8,Caraúbas,2504074,514.0,162.52105492986132
-36.5,-7.8,Caraúbas,2504074,478.0,157.21806957854403
-36.45,-7.8,Caraúbas,2504074,512.0,151.93069773959502
-36.4,-7.8,Barra de São Miguel,2501708,528.0,146.66062810592203
-36.35,-7.8,Barra de São Miguel,2501708,541.0,141.40979514996326
-36.3,-7.8,Barra de São Miguel,2501708,574.0,136.18042406833925
-36.25,-7.8,Barra de São Miguel,2501708,542.0,130.97508557606847
-36.2,-7.8,Barra de São Miguel,2501708,519.0,125.7967630387665
-36.15,-7.8,Barra de São Miguel,2501708,542.0,120.64893512813049
-36.1,-7.8,Alcantil,2500536,555.0,115.53567808785206
-36.05,-7.8,Alcantil,2500536,467.0,110.46179286085624
-36.0,-7.8,Santa Cecília,2513158,558.0,105.43296382060636
-35.95,-7.8,Santa Cecília,2513158,498.0,100.45595773824127
-35.9,-7.8,Santa Cecília,2513158,487.0,95.538873959056
-38.6,-7.75,Santa Inês,2513356,730.0,384.6808047818894
-38.55,-7.75,Santa Inês,2513356,677.0,379.18763954154446
-38.5,-7.75,Santa Inês,2513356,689.0,373.6953275084965
-38.45,-7.75,Santa Inês,2513356,606.0,368.2039068633358
-38.4,-7.75,Santana de Mangueira,2513505,637.0,362.71341809245547
-38.3,-7.75,Manaíra,2509008,681.0,351.7354107216557
-38.25,-7.75,Manaíra,2509008,694.0,346.24798629286335
-38.2,-7.75,Manaíra,2509008,707.0,340.76168252217167
-38.15,-7.75,Manaíra,2509008,781.0,335.2765544233097
-38.1,-7.75,São José de Princesa,2514552,726.0,329.79266065778313
-38.05,-7.75,Princesa Isabel,2512309,874.0,324.3100638411637
-38.0,-7.75,Princesa Isabel,2512309,699.0,318.82883088065853
-37.95,-7.75,Princesa Isabel,2512309,756.0,313.3490333477077
-37.15,-7.75,Prata,2512200,649.0,225.95264295738215
-37.1,-7.75,Prata,2512200,622.0,220.51570483787935
-37.05,-7.75,Monteiro,2509701,590.0,215.08310651470055
-37.0,-7.75,Sumé,2516300,564.0,209.65518534734514
-36.95,-7.75,Sumé,2516300,584.0,204.2323142531369
-36.9,-7.75,Sumé,2516300,547.0,198.8149064695645
-36.85,-7.75,Sumé,2516300,537.0,193.40342109424802
-36.8,-7.75,Sumé,2516300,566.0,187.99836955293893
-36.75,-7.75,Sumé,2516300,517.0,182.6003231796578
-36.7,-7.75,Congo,2504702,494.0,177.20992213534467
-36.65,-7.75,Congo,2504702,486.0,171.8278859448069
-36.6,-7.75,Caraúbas,2504074,478.0,166.455025999384
-36.55,-7.75,Caraúbas,2504074,474.0,161.09226045902082
-36.5,-7.75,Caraúbas,2504074,453.0,155.74063209800423
-36.45,-7.75,Caraúbas,2504074,462.0,150.40132978109662
-36.4,-7.75,Barra de São Miguel,2501708,498.0,145.07571444147902
-36.35,-7.75,Barra de São Miguel,2501708,509.0,139.76535067260616
-36.3,-7.75,Barra de São Miguel,2501708,494.0,134.47204536153495
-36.25,-7.75,Barra de São Miguel,2501708,515.0,129.19789520708323
-36.2,-7.75,Barra de São Miguel,2501708,505.0,123.94534551693971
-36.15,-7.75,Riacho de Santo Antônio,2512788,543.0,118.71726341115617
-36.1,-7.75,Alcantil,2500536,507.0,113.51702953963242
-36.05,-7.75,Alcantil,2500536,494.0,108.3486537355989
-36.0,-7.75,Alcantil,2500536,362.0,103.21692179230735
-35.95,-7.75,Santa Cecília,2513158,429.0,98.12758291830751
-35.9,-7.75,Santa Cecília,2513158,507.0,93.08759058889852
-35.85,-7.75,Santa Cecília,2513158,588.0,88.10541368753194
-35.8,-7.75,Umbuzeiro,2517001,570.0,83.19144023036893
-38.65,-7.7,Santa Inês,2513356,623.0,389.66025749378724
-38.6,-7.7,Santa Inês,2513356,625.0,384.15891669519283
-38.55,-7.7,Santa Inês,2513356,561.0,378.65818054000925
-38.5,-7.7,Santa Inês,2513356,522.0,373.15807576744805
-38.45,-7.7,Santa Inês,2513356,630.0,367.6586307136093
-38.4,-7.7,Santana de Mangueira,2513505,581.0,362.1598754322383
-38.35,-7.7,Santana de Mangueira,2513505,553.0,356.6618418265833
-38.3,-7.7,Santana de Mangueira,2513505,502.0,351.1645637935494
-38.25,-7.7,Manaíra,2509008,635.0,345.66807738153216
-38.2,-7.7,Manaíra,2509008,690.0,340.1724209634334
-38.15,-7.7,Manaíra,2509008,747.0,334.6776354266125
-38.1,-7.7,São José de Princesa,2514552,749.0,329.183764381723
-38.05,-7.7,Princesa Isabel,2512309,733.0,323.6908543926468
-38.0,-7.7,Princesa Isabel,2512309,659.0,318.19895523007233
-37.95,-7.7,Princesa Isabel,2512309,735.0,312.7081201515638
-37.9,-7.7,Princesa Isabel,2512309,755.0,307.21840621142303
-37.15,-7.7,Prata,2512200,634.0,225.0629880015997
-37.1,-7.7,Prata,2512200,576.0,219.60402498344317
-37.05,-7.7,Prata,2512200,594.0,214.14830005581652
-37.0,-7.7,Sumé,2516300,566.0,208.6960671690093
-36.95,-7.7,Sumé,2516300,557.0,203.24760735116678
-36.9,-7.7,Sumé,2516300,533.0,197.80323238836033
-36.85,-7.7,Sumé,2516300,545.0,192.3632891165594
-36.8,-7.7,Sumé,2516300,537.0,186.92816444652047
-36.75,-7.7,Serra Branca,2515500,526.0,181.49829127046203
-36.7,-7.7,Congo,2504702,504.0,176.07415543456946
-36.65,-7.7,Congo,2504702,476.0,170.65630400616197
-36.6,-7.7,Coxixola,2504850,469.0,165.24535512152107
-36.55,-7.7,Caraúbas,2504074,472.0,159.84200977396088
-36.5,-7.7,Caraúbas,2504074,462.0,154.44706599695544
-36.45,-7.7,Caraúbas,2504074,420.0,149.06143602120633
-36.4,-7.7,Barra de São Miguel,2501708,468.0,143.68616714731996
-36.35,-7.7,Barra de São Miguel,2501708,468.0,138.32246729081498
-36.3,-7.7,Barra de São Miguel,2501708,495.0,132.97173644236102
-36.25,-7.7,Barra de São Miguel,2501708,491.0,127.63560566990101
-36.2,-7.7,Barra de São Miguel,2501708,467.0,122.31598580764322
-36.15,-7.7,Riacho de Santo Antônio,2512788,462.0,117.01512868264447
-36.1,-7.7,Alcantil,2500536,522.0,111.73570469766496
-36.05,-7.7,Alcantil,2500536,476.0,106.4809019265836
-36.0,-7.7,Alcantil,2500536,411.0,101.2545537398753
-35.95,-7.7,Santa Cecília,2513158,327.0,96.06130458291373
-35.9,-7.7,Santa Cecília,2513158,401.0,90.90682719371739
-35.85,-7.7,Santa Cecília,2513158,449.0,85.79810971013957
-35.8,-7.7,Umbuzeiro,2517001,383.0,80.74383838030647
-35.75,-7.7,Umbuzeiro,2517001,435.0,75.75491172250419
-35.7,-7.7,Umbuzeiro,2517001,528.0,70.84513583112987
-35.65,-7.7,Umbuzeiro,2517001,505.0,66.03216866744023
-38.7,-7.65,Santa Inês,2513356,648.0,394.7315885563941
-38.65,-7.65,Santa Inês,2513356,592.0,389.22358176683815
-38.6,-7.65,Santa Inês,2513356,456.0,383.71598039397065
-38.55,-7.65,Santa Inês,2513356,520.0,378.20880214922585
-38.5,-7.65,Conceição,2504405,476.0,372.70206578948086
-38.45,-7.65,Conceição,2504405,499.0,367.1957911952261
-38.4,-7.65,Santana de Mangueira,2513505,464.0,361.689999455855
-38.35,-7.65,Santana de Mangueira,2513505,502.0,356.1847129628288
-38.3,-7.65,Santana de Mangueira,2513505,506.0,350.6799555115687
-38.25,-7.65,Santana de Mangueira,2513505,423.0,345.17575241306696
-38.2,-7.65,Manaíra,2509008,627.0,339.6721306162832
-38.15,-7.65,Manaíra,2509008,765.0,334.1691188425863
-38.1,-7.65,São José de Princesa,2514552,824.0,328.66674773363326
-38.05,-7.65,Princesa Isabel,2512309,686.0,323.16505001426697
-38.0,-7.65,Princesa Isabel,2512309,678.0,317.66406067226364
-37.95,-7.65,Princesa Isabel,2512309,693.0,312.1638171569646
-37.9,-7.65,Tavares,2516607,750.0,306.6643595991698
-37.85,-7.65,Tavares,2516607,772.0,301.16573105497736
-37.8,-7.65,Tavares,2516607,678.0,295.6679777766546
-37.75,-7.65,Tavares,2516607,808.0,290.17114951411185
-37.2,-7.65,Ouro Velho,2510600,639.0,229.7860680892501
-37.15,-7.65,Ouro Velho,2510600,599.0,224.30610535937316
-37.1,-7.65,Prata,2512200,578.0,218.82826170815034
-37.05,-7.65,Prata,2512200,570.0,213.35270035806442
-37.0,-7.65,Sumé,2516300,556.0,207.87960165704968
-36.95,-7.65,Sumé,2516300,539.0,202.40916537364623
-36.9,-7.65,Sumé,2516300,538.0,196.94161336945953
-36.85,-7.65,Sumé,2516300,532.0,191.4771927228489
-36.8,-7.65,Sumé,2516300,523.0,186.01617939477038
-36.75,-7.65,Serra Branca,2515500,495.0,180.55888254909942
-36.7,-7.65,Coxixola,2504850,498.0,175.10564966693372
-36.65,-7.65,Coxixola,2504850,546.0,169.6568726292147
-36.6,-7.65,Coxixola,2504850,487.0,164.21299498675373
-36.55,-7.65,Caraúbas,2504074,478.0,158.77452069479224
-36.5,-7.65,Caraúbas,2504074,432.0,153.34202466496234
