lon,lat,name,code,elev,dist_coast,WIND_SPEED,SOLAR_IRRAD
-36.95,-8.1,São Sebastião do Umbuzeiro,2515203,612.0,215.014366286809,5.149519915339605,5.9035436173201745
-36.9,-8.1,São João do Tigre,2514107,584.0,209.87545487509416,5.165629391507564,5.886333791322716
-36.85,-8.1,São João do Tigre,2514107,603.0,204.7564963938508,5.158979276101697,5.885754174271997
-36.8,-8.1,São João do Tigre,2514107,586.0,199.65902553876543,5.154484820996141,5.88352613193847
-36.75,-8.1,São João do Tigre,2514107,940.0,194.58473102954784,5.162607142693191,5.885386056849353
-36.7,-8.1,São João do Tigre,2514107,1025.0,189.53547432536456,5.141255699953138,5.86672656580661
-36.65,-8.1,São João do Tigre,2514107,1028.0,184.51331093660312,5.1385024059645845,5.866700739102477
-37.15,-8.05,Zabelê,2517407,677.0,233.9781778739937,5.092993057606532,5.948062201577021
-37.1,-8.05,Monteiro,2509701,666.0,228.7320855104389,5.092993057606532,5.946751980697051
-37.05,-8.05,Zabelê,2517407,622.0,223.49929210138907,5.122752846739994,5.910456565220688
-37.0,-8.05,São Sebastião do Umbuzeiro,2515203,574.0,218.28075408711064,5.155070708401483,5.903196571726304
-36.95,-8.05,Monteiro,2509701,561.0,213.0775188681342,5.161206576790468,5.902552268994599
-36.9,-8.05,São Sebastião do Umbuzeiro,2515203,586.0,207.89073547493567,5.165629391507564,5.885480607779928
-36.85,-8.05,São João do Tigre,2514107,584.0,202.72166670774743,5.1607415395566925,5.883952031804795
-36.8,-8.05,São João do Tigre,2514107,555.0,197.57170297482236,5.1583737497342845,5.883602482984531
-36.75,-8.05,São João do Tigre,2514107,589.0,192.4423780956874,5.157062193140765,5.88352613193847
-36.7,-8.05,São João do Tigre,2514107,644.0,187.3353873805559,5.1359603464866765,5.866812942852054
-36.65,-8.05,São João do Tigre,2514107,746.0,182.25260834915252,5.138187742911089,5.864829601171442
-37.35,-8.0,Monteiro,2509701,424.0,253.5691717689835,4.794518818177843,6.066131568109387
-37.2,-8.0,Monteiro,2509701,421.0,237.6261262349817,5.028169345585244,5.948923465278973
-37.15,-8.0,Monteiro,2509701,407.0,232.33115951808148,5.045833250851191,5.946384137468198
-37.1,-8.0,Monteiro,2509701,393.0,227.04701474306316,5.04675988870428,5.947224320653306
-37.05,-8.0,Monteiro,2509701,424.0,221.77446546346135,5.1196357282060765,5.906913043004093
-37.0,-8.0,Monteiro,2509701,467.0,216.5143588001028,5.154098991845251,5.905759944627943
-36.95,-8.0,Monteiro,2509701,490.0,211.2676241376848,5.168824511065563,5.891045447508585
-36.9,-8.0,Camalaú,2503902,400.0,206.0352830417443,5.13808254502898,5.888017121556748
-36.85,-8.0,São João do Tigre,2514107,450.0,200.8184605920208,5.156042829745282,5.886787796119954
-36.8,-8.0,São João do Tigre,2514107,851.0,195.6183983631228,5.162607142693191,5.885386056849353
-36.75,-8.0,São João do Tigre,2514107,813.0,190.43646932482625,5.1573801516291224,5.885531153679339
-36.7,-8.0,São João do Tigre,2514107,724.0,185.27419498355653,5.1385024059645845,5.866804045919006
-36.65,-8.0,São João do Tigre,2514107,822.0,180.13326514514628,5.14032373595755,5.865087868212765
-37.35,-7.95,Monteiro,2509701,957.0,252.17143664160352,4.910427841274606,6.065739253406062
-37.3,-7.95,Monteiro,2509701,733.0,246.81787425148383,4.970156323576107,6.053455547067984
-37.25,-7.95,Monteiro,2509701,653.0,241.471903229547,4.966495946583319,6.0524257985253795
-37.2,-7.95,Monteiro,2509701,625.0,236.13403917208865,5.087801542226299,5.953656360688463
-37.15,-7.95,Monteiro,2509701,650.0,230.80484455335463,5.097627578618706,5.952354883299932
-37.1,-7.95,Monteiro,2509701,618.0,225.4849340643821,5.088607174198024,5.916033928249025
-37.05,-7.95,Monteiro,2509701,595.0,220.17498068101656,5.156126945350065,5.910189783137806
-37.0,-7.95,Monteiro,2509701,599.0,214.87572257679932,5.158136592502831,5.910468518940949
-36.95,-7.95,Monteiro,2509701,580.0,209.5879710170984,5.1723446207257595,5.892489608228544
-36.9,-7.95,Camalaú,2503902,562.0,204.3126193958016,5.171345697513033,5.8901841997566855
-36.85,-7.95,Camalaú,2503902,564.0,199.0506536056363,5.165088978952482,5.88975829989036
-36.8,-7.95,Camalaú,2503902,518.0,193.80316396910396,5.178675947979837,5.890730342381031
-36.75,-7.95,Camalaú,2503902,526.0,188.5713590002137,5.168021973247792,5.890504476410498
-36.7,-7.95,São João do Tigre,2514107,603.0,183.3565813192614,5.133279549315378,5.8741989970751005
-36.65,-7.95,São João do Tigre,2514107,711.0,178.16032610582403,5.152234797772937,5.87571229343694
-36.6,-7.95,São João do Tigre,2514107,827.0,172.98426255104133,5.155489214542663,5.874263317377541
-36.55,-7.95,São João do Tigre,2514107,596.0,167.83025886194957,5.164559415564343,5.873513561326085
-37.3,-7.9,Monteiro,2509701,749.0,245.50621226519564,4.970156323576107,6.053455547067984
-37.25,-7.9,Monteiro,2509701,670.0,240.13104185024,4.969164163882898,6.0530027384321405
-37.2,-7.9,Monteiro,2509701,664.0,234.7626922373048,5.100295795918284,5.954435309987652
-37.15,-7.9,Monteiro,2509701,604.0,229.401642278516,5.084707608839618,5.951550031703103
-37.1,-7.9,Monteiro,2509701,601.0,224.04841597476369,5.124825979924193,5.91761750475613
-37.05,-7.9,Monteiro,2509701,585.0,218.7035878276075,5.159961450885876,5.909957503301854
-37.0,-7.9,Monteiro,2509701,576.0,213.3677889553239,5.1630585325867004,5.910352379022973
-36.95,-7.9,Monteiro,2509701,583.0,208.04171410043244,5.1723446207257595,5.891636424685756
